1.3.2 Belize	2.2.1.3.24.12	1.3.2 Belize
Badshahbhog rice	5.4.5.1.1.5	Badshahbhog rice
Badshahbhog rice	5.4.5.1.18.3	Badshahbhog rice
Badu bamboo shoots	6.3.2.3.18.5	Badu bamboo shoots
Badu bamboo shoots	6.3.2.3.2.1	Badu bamboo shoots
badyán	2.5.5.3.8.11	badyan
Baeckeoffe	2.3.3.1.18.13	Baeckeoffe
baek kimchi	6.6.1.1.14.2	baek kimchi
Bael	5.3.3.2.18.8	Bael
Bael	5.3.3.2.19.2	Bael
Bael	5.3.3.2.3.13	Bael
Bael	5.3.3.3.3.7	Bael
Bael	5.3.3.4.18.10	Bael
Bael	5.3.3.4.3.10	Bael
Bael	5.3.5.1.3.7	Bael
Bael	5.3.5.2.3.6	Bael
Bael	5.3.5.3.3.5	Bael
Bael	5.3.5.4.3.5	Bael
Bael	5.4.5.1.3.9	Bael
Bael fruit	5.4.4.3.18.6	Bael fruit
Bael fruit	5.4.4.3.19.3	Bael fruit
Bael fruit	5.4.4.3.3.16	Bael fruit
Bael fruit	5.4.4.4.3.11	Bael fruit
Bael fruit	5.4.5.3.19.4	Bael fruit
Bael fruit	5.4.5.3.3.8	Bael fruit
Bael powder	5.4.4.3.19.4	Bael powder
Bael pulp	5.3.3.4.19.3	Bael pulp
Bael pulp	5.3.5.1.19.2	Bael pulp
Bael pulp	5.3.5.2.19.4	Bael pulp
Bael pulp	5.3.5.3.18.9	Bael pulp
Bael pulp	5.3.5.3.19.2	Bael pulp
Bael pulp	5.3.5.4.19.2	Bael pulp
Bael sharbat	5.3.5.2.20.8	Bael sharbat
Bael sharbat	5.3.5.3.20.8	Bael sharbat
Bael sherbet	5.4.4.3.20.4	Bael sherbet
Baena extra virgin olive oil	2.2.7.5.10.5	Baena extra virgin olive oil
Bafali greens	5.4.2.1.7.9	Bafali greens
Bafat masala paste	5.6.3.1.13.5	Bafat masala paste
Bafat powder	5.6.3.1.18.9	Bafat powder
Baffori	5.4.4.3.18.11	Baffori
Bafra Nokulu	4.1.4.2.18.5	Bafra Nokulu
Bafra nokulu	4.1.4.2.1.18	Bafra nokulu
Bafra Pidesi	4.1.4.2.18.6	Bafra Pidesi
Bafra pidesi	4.1.4.2.1.16	Bafra pidesi
Bafra Pirinci	4.1.4.2.1.1	Bafra Pirinci
Bafra Pirinci	4.1.4.2.18.1	Bafra Pirinci
bagaço com mel	2.2.1.1.20.8	pomace with honey
bagaço de cana	1.7.2.3.24.4	sugarcane bagasse
bagaço de cana	1.7.3.3.24.4	sugarcane bagasse
Bagada chingudi	5.5.2.1.18.9	Bagada chingudi
Bagada chingudi	5.5.2.1.6.5	Bagada chingudi
Bagara baingan masala	5.6.5.1.13.11	Bagara baingan masala
Bagara baingan peanut-sesame-coconut masala	5.6.5.1.18.6	Bagara baingan peanut-sesame-coconut masala
Bagas kann	1.4.5.2.24.3	Bagas kann
Bagas kann	1.4.5.3.24.3	Bagas kann
Bagas kann	1.4.5.4.24.3	Bagas kann
Bagasse de canne	1.4.7.3.24.4	Cane bagasse
Bagasse de canne	1.4.9.1.24.4	Cane bagasse
Bagasse de canne	1.4.9.2.24.4	Cane bagasse
Bagasse de canne	1.4.9.3.24.4	Cane bagasse
bagazo de agave	1.2.1.5.24.2	agave bagasse
bagazo de agave	1.2.2.3.18.6	agave bagasse
bagazo de agave	1.2.2.3.24.4	agave bagasse
Bagazo de caña	1.4.1.3.24.4	cane bagasse
Bagazo de caña	1.4.1.4.24.3	cane bagasse
Bagazo de caña	1.4.3.2.24.3	cane bagasse
Bagazo de caña	1.4.3.4.24.3	cane bagasse
Bagda chingri	5.5.1.1.6.16	Bagda chingri
bagea	7.3.6.1.14.8	bagea
bagea	7.3.6.1.18.4	bagea
bagea	7.3.6.2.14.7	bagea
bagea	7.3.7.4.14.3	bagea
bagea	7.3.7.4.18.7	bagea
Bagha fish	4.5.4.2.6.4	Bagha fish
Bagna cauda	1.8.1.2.13.11	Bagna cauda
bagna cauda	2.4.1.1.13.1	bagna cauda
Bagnet	7.4.1.2.14.6	Bagnet
bagnet ross	2.4.1.1.13.3	bagnet ross
bagnet verd	2.4.1.1.13.2	bagnet verd
Bagnoli Friularo DOCG	2.4.2.1.20.2	Bagnoli Friularo DOCG
Bagoong	7.4.1.3.13.1	Bagoong
Bagoong alamang	7.4.1.4.14.2	Bagoong alamang
Bagoong isda	7.4.1.2.13.1	Bagoong isda
Bagoong monamon	7.4.1.2.13.3	Bagoong monamon
Bagoong monamon	7.4.1.2.14.4	Bagoong monamon
Bagre	1.5.2.1.6.8	Bagre
Bagre	1.5.2.3.6.6	Bagre
Bagre	1.5.2.4.6.14	Bagre
Bagre	1.5.3.1.6.12	Bagre
Bagre	1.5.3.4.6.7	Bagre
Bagre	1.8.1.3.6.15	Bagre
Bagre	1.8.6.3.6.17	Bagre
bagre	1.2.1.3.6.10	bagre
bagre	1.2.2.2.6.9	bagre
bagre	1.2.2.3.6.11	bagre
bagre	1.2.3.1.6.17	bagre
bagre	1.2.4.4.6.13	bagre
bagre	1.2.5.5.6.17	bagre
bagre	1.2.7.3.6.6	bagre
bagre	1.2.7.4.6.15	bagre
bagre	1.3.3.4.6.26	bagre
bagre	1.3.5.1.6.26	bagre
bagre	1.6.5.2.6.6	bagre
bagre	1.7.6.2.6.4	bagre
Bagre amarillo	1.8.2.2.6.17	Bagre amarillo
Bagre blanco	1.8.2.2.6.18	Bagre blanco
bagre mecha	1.3.1.2.6.27	bagre mecha
Bagre negro	1.8.2.2.6.19	Bagre negro
Bagre seco	1.5.2.1.14.3	Bagre seco
bagre tacazonte	1.3.1.2.6.25	bagre tacazonte
bagre vaca	1.3.1.2.6.26	bagre vaca
bagrid catfish	3.4.1.4.6.5	bagrid catfish
bagrid catfish	3.4.5.2.6.3	bagrid catfish
bagro	5.2.2.4.18.9	bagro
bagro	5.2.2.4.2.8	bagro
bagro leaves	5.2.2.4.7.3	bagro leaves
Bagrus	3.4.6.4.6.10	Bagrus
Bagrus	3.4.6.6.6.13	Bagrus
Bagrus bayad	3.2.1.3.6.11	Bagrus bayad
Bagrus bayad	3.2.1.4.6.14	Bagrus bayad
Bagrus bayad	3.2.3.3.6.9	Bagrus bayad
Bagrus catfish	3.2.1.1.6.9	Bagrus catfish
Bagrus catfish	3.3.1.5.6.10	Bagrus catfish
Bagrus catfish	3.4.3.4.6.10	Bagrus catfish
Bagrus catfish	3.4.7.2.6.4	Bagrus catfish
Bagrus catfish	3.4.7.3.6.4	Bagrus catfish
Bagrus docmac	3.2.1.4.6.15	Bagrus docmac
Bagrus docmac	3.2.3.3.6.10	Bagrus docmac
Baguazhou luhao	6.2.1.3.18.2	Baguazhou luhao
Baguazhou luhao	6.2.1.3.2.2	Baguazhou luhao
baguette	3.4.1.1.1.9	baguette
baguette	7.1.7.3.1.10	baguette
baguette	7.1.8.1.1.20	baguette
baguette	7.1.8.2.1.18	baguette
baguette	7.1.8.4.1.18	baguette
baguette	7.1.9.1.1.18	baguette
baguette	7.2.2.3.1.20	baguette
Bahada	5.5.2.4.19.3	Bahada
Bahada	5.5.2.4.3.9	Bahada
Bahal saag	5.5.2.3.19.10	Bahal saag
Bahal saag	5.5.2.3.7.7	Bahal saag
Baharat	4.5.3.2.13.6	Baharat
Baharat	4.5.3.2.8.13	Baharat
Baharat	4.5.5.1.8.12	Baharat
baharat	4.4.2.1.13.6	baharat
baharat	4.4.3.2.8.3	baharat
baharat blend	4.4.2.1.18.6	baharat blend
baharat blend	4.4.3.2.13.2	baharat blend
Bahçeli dried plum	4.1.3.2.14.6	Bahçeli dried plum
Bahçeli dried plum	4.1.3.2.18.16	Bahçeli dried plum
Bahçeli dried plum	4.1.3.2.3.19	Bahçeli dried plum
Bahraini kebab	4.5.3.2.18.8	Bahraini kebab
Bahraini spice mix	4.5.3.2.13.5	Bahraini spice mix
Bahraini tikka	4.5.3.2.18.7	Bahraini tikka
bai chaplu	7.1.4.3.7.10	bai chaplu
bai liang	7.1.4.1.18.5	bai liang
bai liang	7.1.4.1.2.3	bai liang
bai liang	7.1.4.2.18.5	bai liang
bai liang	7.1.4.2.2.2	bai liang
bai liang	7.1.4.2.7.2	bai liang
bai shellfish	6.7.5.1.6.6	bai shellfish
Baichandi yam	5.4.5.2.2.18	Baichandi yam
Baies roses	3.8.3.1.8.6	Baies roses
Baigan	5.5.2.3.2.2	Baigan
Baigan	5.5.3.1.2.2	Baigan
Baigan	5.5.3.2.2.2	Baigan
Baigan	5.5.3.3.2.2	Baigan
Baigan	5.5.3.4.2.2	Baigan
Baigana	5.5.2.1.2.2	Baigana
Baigana	5.5.2.2.2.2	Baigana
Baiganee batter	1.4.6.2.18.7	Baiganee batter
BaiJiao sea bass	6.3.1.1.6.30	BaiJiao sea bass
baijiu	6.2.2.1.20.5	baijiu
baijiu	6.2.3.1.20.4	baijiu
baijiu	6.2.3.2.20.8	baijiu
baijiu	6.2.3.3.20.6	baijiu
baijiu	6.2.3.4.20.6	baijiu
baijiu	6.2.4.2.20.5	baijiu
baijiu	6.2.4.3.20.7	baijiu
baijiu	6.2.4.4.20.7	baijiu
baijiu	6.4.1.1.16.8	baijiu
baijiu	6.4.1.1.20.4	baijiu
baijiu	6.4.1.2.16.7	baijiu
baijiu	6.4.1.3.16.7	baijiu
baijiu	6.4.2.1.20.8	baijiu
baijiu	6.4.3.1.16.10	baijiu
baijiu	6.4.3.1.20.6	baijiu
baijiu	6.4.3.2.20.7	baijiu
baijiu	6.4.3.3.16.10	baijiu
Baikal grayling	8.2.3.2.6.11	Baikal grayling
Baikal omul	8.2.3.2.6.9	Baikal omul
Baikal whitefish	8.2.3.2.6.10	Baikal whitefish
Bailahuén	1.8.3.2.19.3	Bailahuen
Bailahuén	1.8.4.1.19.13	Bailahuen
Bailianpo tribute rice	6.2.4.2.1.6	Bailianpo tribute rice
Bailianpo tribute rice	6.2.4.2.18.2	Bailianpo tribute rice
Baingan	5.5.4.1.2.2	Baingan
Baingan	5.5.4.2.2.4	Baingan
Baingan	5.5.4.3.2.3	Baingan
Baise mango	6.3.2.3.18.4	Baise mango
Baise mango	6.3.2.3.3.1	Baise mango
Baise tomato	6.3.2.3.2.8	Baise tomato
Baisha fermented fish	6.3.5.4.14.1	Baisha fermented fish
Baisha fermented fish	6.3.5.4.18.4	Baisha fermented fish
Baisha fermented fish	6.3.5.4.6.13	Baisha fermented fish
Baisha green tea	6.3.5.3.18.11	Baisha green tea
Baisha green tea	6.3.5.3.19.1	Baisha green tea
Baisha green tea	6.3.5.3.20.1	Baisha green tea
Baisha green tea	6.3.5.4.18.11	Baisha green tea
Baisha green tea	6.3.5.4.19.2	Baisha green tea
Baisha green tea	6.3.5.4.20.3	Baisha green tea
Baisha green tea infusion	6.3.5.3.16.9	Baisha green tea infusion
Baisha green tea leaves	6.3.5.3.7.9	Baisha green tea leaves
Baisha green tea leaves	6.3.5.4.7.3	Baisha green tea leaves
Baisha loquat	6.2.1.4.3.1	Baisha loquat
Baisha sour fish	6.3.5.4.18.5	Baisha sour fish
Baisha sour pork	6.3.5.4.18.6	Baisha sour pork
Baisha sour pork	6.3.5.4.6.5	Baisha sour pork
bait block	6.4.2.2.1.16	bait block
Baitangying lychee	6.3.1.1.3.3	Baitangying lychee
Baitangying lychee	6.3.1.4.3.7	Baitangying lychee
Baitangying lychee	6.3.5.1.3.4	Baitangying lychee
baitsi rice sheets	6.4.2.1.1.7	baitsi rice sheets
Baiyangdian duck eggs	6.1.1.3.18.10	Baiyangdian duck eggs
Baiyangdian fox nuts	6.1.1.3.18.12	Baiyangdian fox nuts
Baiyangdian lotus root	6.1.1.3.18.9	Baiyangdian lotus root
Baiyangdian water caltrop	6.1.1.3.18.11	Baiyangdian water caltrop
Baiyi chili	6.4.3.1.18.5	Baiyi chili
Baiyi chili	6.4.3.1.2.2	Baiyi chili
Baiyi dried chili	6.4.3.1.8.2	Baiyi dried chili
Baiyu loquat	6.2.1.4.3.2	Baiyu loquat
Baiyun celery	6.3.1.1.2.19	Baiyun celery
Baiyun celery	6.3.1.2.2.22	Baiyun celery
Baiyun celery	6.3.1.2.9.7	Baiyun celery
Baiyun Mountain spring water	6.3.1.1.16.1	Baiyun Mountain spring water
Baiyun yellow chicken	6.3.1.2.6.4	Baiyun yellow chicken
Baja wine	1.1.10.5.20.9	Baja wine
bajakah	7.3.4.4.18.7	bajakah
bajakah	7.3.4.4.19.4	bajakah
bajakah tea	7.3.4.4.20.4	bajakah tea
Bajan pepper sauce	1.4.7.4.13.3	Bajan pepper sauce
Bajchuri	5.5.5.6.18.5	Bajchuri
Bajella	4.5.6.2.18.12	Bajella
Bajia mai cai	6.3.1.4.18.9	Bajia mai cai
Bajia mai cai	6.3.1.4.2.1	Bajia mai cai
bajigur	7.3.2.1.20.2	bajigur
Bajiya	4.5.4.2.18.5	Bajiya
Bajra	5.3.3.1.1.7	Bajra
Bajra	5.3.3.2.18.1	Bajra
Bajra	5.3.4.3.18.1	Bajra
Bajra	5.4.4.2.1.13	Bajra
Bajra	5.5.3.3.1.14	Bajra
Bajra	5.5.4.2.1.6	Bajra
Bajra	5.6.4.1.1.12	Bajra
Bajra	5.6.4.3.1.13	Bajra
Bajra	5.6.5.1.1.13	Bajra
Bajra	5.6.5.2.1.14	Bajra
Bajra	5.6.5.3.1.9	Bajra
bajra	5.1.2.2.1.6	bajra
bajra	5.2.1.2.1.6	bajra
bajra	5.2.1.4.1.12	bajra
bajra	5.2.2.2.1.10	bajra
bajra	5.2.2.3.1.10	bajra
bajra	5.2.2.4.1.1	bajra
bajra	5.2.4.2.1.7	bajra
bajra dough	5.2.2.4.23.1	bajra dough
bajra dough	5.2.4.3.23.3	bajra dough
Bajra flour	5.4.1.1.1.2	Bajra flour
Bajra flour	5.4.1.2.1.2	Bajra flour
Bajra flour	5.4.2.2.1.5	Bajra flour
Bajra flour	5.4.2.3.1.9	Bajra flour
Bajra flour	5.4.2.4.1.4	Bajra flour
Bajra flour	5.4.4.1.1.7	Bajra flour
Bajra flour	5.4.4.3.1.7	Bajra flour
Bajra flour	5.4.4.4.1.7	Bajra flour
Bajra flour	5.6.3.4.1.4	Bajra flour
Bajra flour	5.6.5.3.1.10	Bajra flour
bajra flour	5.2.1.1.1.12	bajra flour
bajra flour	5.2.2.4.1.2	bajra flour
bajra flour	5.2.4.3.1.8	bajra flour
bajra flour	5.2.4.4.1.8	bajra flour
Bajra raab	5.3.4.1.19.10	Bajra raab
Bajra raab	5.3.4.1.20.5	Bajra raab
Bajra raab	5.3.4.2.20.5	Bajra raab
Bajra raab	5.3.4.3.19.8	Bajra raab
Bajra raab	5.3.4.3.20.4	Bajra raab
bakalorya	4.1.1.2.6.26	bakalorya
bakasang	7.3.5.2.13.8	bakasang
bakasang	7.3.5.2.14.1	bakasang
bakasang	7.3.5.2.18.6	bakasang
bakeapple preserves	1.1.13.1.14.16	bakeapple preserves
bakeapples	1.1.13.1.18.4	bakeapples
bakeapples	1.1.13.1.3.13	bakeapples
baked beans	1.1.13.1.4.10	baked beans
baked beans	7.2.1.4.4.2	baked beans
baked beans	9.2.3.4.4.1	baked beans
Baked cheese	2.9.8.2.11.10	Baked cheese
baked coral lime	9.4.3.2.21.4	baked coral lime
baked coral lime	9.4.3.3.21.4	baked coral lime
Baked curd cheese	2.9.8.3.11.12	Baked curd cheese
baked rice	2.6.7.2.1.10	baked rice
baker's cheese	2.8.1.1.11.4	baker's cheese
Baker's yeast	2.2.7.5.22.2	Baker's yeast
Baker's yeast	2.2.8.1.22.2	Baker's yeast
Baker's yeast	2.2.8.2.22.1	Baker's yeast
Baker's yeast	2.2.8.3.22.3	Baker's yeast
Baker's yeast	2.3.1.2.22.1	Baker's yeast
Baker's yeast	2.3.1.4.22.1	Baker's yeast
Baker's yeast	2.3.2.1.22.1	Baker's yeast
Baker's yeast	2.3.2.2.22.1	Baker's yeast
Baker's yeast	2.3.2.3.22.1	Baker's yeast
Baker's yeast	2.3.3.1.22.1	Baker's yeast
Baker's yeast	2.3.3.2.22.1	Baker's yeast
Baker's yeast	2.3.4.1.22.1	Baker's yeast
Baker's yeast	2.3.4.2.22.1	Baker's yeast
Baker's yeast	2.3.4.4.22.1	Baker's yeast
Baker's yeast	2.3.5.1.22.1	Baker's yeast
Baker's yeast	2.3.5.2.22.1	Baker's yeast
Baker's yeast	2.3.5.3.22.1	Baker's yeast
Baker's yeast	2.3.6.1.22.1	Baker's yeast
Baker's yeast	2.3.6.2.22.1	Baker's yeast
Baker's yeast	2.3.6.3.22.1	Baker's yeast
Baker's yeast	2.3.6.4.22.1	Baker's yeast
Baker's yeast	2.5.1.1.22.10	Baker's yeast
Baker's yeast	2.5.1.2.22.7	Baker's yeast
Baker's yeast	2.5.1.3.22.9	Baker's yeast
Baker's yeast	2.5.1.4.22.9	Baker's yeast
Baker's yeast	2.5.2.1.22.6	Baker's yeast
Baker's yeast	2.5.2.2.22.11	Baker's yeast
Baker's yeast	2.5.2.3.22.9	Baker's yeast
Baker's yeast	2.5.2.4.22.13	Baker's yeast
Baker's yeast	2.5.3.1.22.9	Baker's yeast
Baker's yeast	2.5.3.2.22.12	Baker's yeast
Baker's yeast	2.5.3.3.22.13	Baker's yeast
Baker's yeast	2.5.3.4.22.12	Baker's yeast
Baker's yeast	2.5.4.1.22.5	Baker's yeast
Baker's yeast	2.5.4.2.22.9	Baker's yeast
Baker's yeast	2.5.4.4.22.10	Baker's yeast
Baker's yeast	2.5.5.1.22.12	Baker's yeast
Baker's yeast	2.5.5.2.22.13	Baker's yeast
Baker's yeast	2.5.5.3.22.6	Baker's yeast
Baker's yeast	2.5.6.1.22.13	Baker's yeast
Baker's yeast	2.5.6.2.22.13	Baker's yeast
Baker's yeast	2.5.6.3.22.13	Baker's yeast
Baker's yeast	2.9.1.1.22.2	Baker's yeast
Baker's yeast	2.9.1.2.22.3	Baker's yeast
Baker's yeast	2.9.1.4.22.2	Baker's yeast
Baker's yeast	2.9.2.1.22.3	Baker's yeast
Baker's yeast	2.9.2.3.22.3	Baker's yeast
Baker's yeast	2.9.2.4.22.2	Baker's yeast
Baker's yeast	2.9.3.1.22.2	Baker's yeast
Baker's yeast	2.9.3.2.22.3	Baker's yeast
Baker's yeast	2.9.3.3.22.2	Baker's yeast
Baker's yeast	2.9.3.4.22.1	Baker's yeast
Baker's yeast	2.9.4.1.22.2	Baker's yeast
Baker's yeast	2.9.4.2.22.2	Baker's yeast
Baker's yeast	2.9.4.3.22.2	Baker's yeast
Baker's yeast	2.9.4.4.22.2	Baker's yeast
Baker's yeast	2.9.5.1.22.2	Baker's yeast
Baker's yeast	2.9.5.2.22.2	Baker's yeast
Baker's yeast	2.9.5.3.22.2	Baker's yeast
Baker's yeast	2.9.5.4.22.2	Baker's yeast
Baker's yeast	2.9.6.1.22.3	Baker's yeast
Baker's yeast	2.9.6.2.22.3	Baker's yeast
Baker's yeast	2.9.6.3.22.2	Baker's yeast
Baker's yeast	2.9.7.1.22.3	Baker's yeast
Baker's yeast	2.9.7.2.22.3	Baker's yeast
Baker's yeast	2.9.7.3.22.3	Baker's yeast
Baker's yeast	2.9.7.4.22.2	Baker's yeast
Baker's yeast	2.9.8.1.22.3	Baker's yeast
Baker's yeast	3.2.1.1.22.1	Baker's yeast
Baker's yeast	3.2.1.2.22.1	Baker's yeast
Baker's yeast	3.2.1.3.22.1	Baker's yeast
Baker's yeast	3.2.1.4.22.2	Baker's yeast
Baker's yeast	3.2.1.5.22.2	Baker's yeast
Baker's yeast	3.2.2.2.22.3	Baker's yeast
Baker's yeast	3.2.2.4.22.2	Baker's yeast
Baker's yeast	3.2.2.5.22.3	Baker's yeast
Baker's yeast	3.2.3.2.22.1	Baker's yeast
Baker's yeast	3.2.3.3.22.1	Baker's yeast
Baker's yeast	3.6.1.2.22.2	Baker's yeast
Baker's yeast	3.6.1.3.22.2	Baker's yeast
Baker's yeast	3.6.1.4.22.3	Baker's yeast
Baker's yeast	3.6.2.1.22.1	Baker's yeast
Baker's yeast	3.6.2.2.22.1	Baker's yeast
Baker's yeast	3.6.2.3.22.1	Baker's yeast
Baker's yeast	3.6.2.4.22.1	Baker's yeast
Baker's yeast	3.6.2.5.22.1	Baker's yeast
Baker's yeast	3.6.3.1.22.1	Baker's yeast
Baker's yeast	3.6.3.2.22.1	Baker's yeast
Baker's yeast	3.6.3.3.22.1	Baker's yeast
Baker's yeast	3.6.3.4.22.1	Baker's yeast
Baker's yeast	3.6.4.1.22.1	Baker's yeast
Baker's yeast	3.6.4.2.22.1	Baker's yeast
Baker's yeast	3.6.4.3.22.1	Baker's yeast
Baker's yeast	3.6.4.4.22.1	Baker's yeast
Baker's yeast	3.6.5.1.22.1	Baker's yeast
Baker's yeast	3.6.5.2.22.1	Baker's yeast
Baker's yeast	3.6.5.3.22.1	Baker's yeast
Baker's yeast	4.5.4.1.22.1	Baker's yeast
Baker's yeast	4.5.5.4.22.1	Baker's yeast
Baker's yeast	9.3.1.1.22.1	Baker's yeast
Baker's yeast	9.3.1.3.22.4	Baker's yeast
Baker's yeast	9.3.1.4.22.3	Baker's yeast
Baker's yeast	9.3.2.1.22.1	Baker's yeast
Baker's yeast	9.3.2.2.22.1	Baker's yeast
Baker's yeast	9.3.2.3.22.1	Baker's yeast
Baker's yeast	9.3.2.4.22.1	Baker's yeast
Baker's yeast	9.3.3.3.22.4	Baker's yeast
Baker's yeast	9.3.5.1.22.1	Baker's yeast
Baker's yeast	9.3.5.2.22.1	Baker's yeast
Baker's yeast	9.3.5.3.22.1	Baker's yeast
Baker's yeast	9.3.5.4.22.1	Baker's yeast
baker's yeast	2.3.8.3.22.2	baker's yeast
baker's yeast	2.3.9.1.22.2	baker's yeast
baker's yeast	2.7.1.1.22.4	baker's yeast
baker's yeast	2.7.1.3.22.2	baker's yeast
baker's yeast	2.7.1.4.22.2	baker's yeast
baker's yeast	2.7.1.5.22.2	baker's yeast
baker's yeast	2.7.2.1.22.2	baker's yeast
baker's yeast	2.7.2.2.22.2	baker's yeast
baker's yeast	2.7.2.3.22.2	baker's yeast
baker's yeast	2.7.2.4.22.2	baker's yeast
baker's yeast	2.7.2.5.22.3	baker's yeast
baker's yeast	2.7.3.1.22.2	baker's yeast
baker's yeast	2.7.3.2.22.2	baker's yeast
baker's yeast	2.8.1.1.22.3	baker's yeast
baker's yeast	2.8.1.2.22.2	baker's yeast
baker's yeast	2.8.1.3.22.2	baker's yeast
baker's yeast	2.8.1.4.22.1	baker's yeast
baker's yeast	2.8.1.5.22.2	baker's yeast
baker's yeast	2.8.2.2.22.1	baker's yeast
baker's yeast	2.8.2.3.22.3	baker's yeast
baker's yeast	2.8.2.4.22.1	baker's yeast
baker's yeast	2.8.2.5.22.1	baker's yeast
baker's yeast	2.8.3.1.22.3	baker's yeast
baker's yeast	2.8.3.2.22.2	baker's yeast
baker's yeast	2.8.3.3.22.3	baker's yeast
baker's yeast	2.8.4.1.22.1	baker's yeast
baker's yeast	2.8.4.2.22.1	baker's yeast
baker's yeast	2.8.4.3.22.1	baker's yeast
baker's yeast	2.8.4.4.22.1	baker's yeast
baker's yeast	2.8.4.5.22.1	baker's yeast
baker's yeast	2.8.5.1.22.1	baker's yeast
baker's yeast	2.8.5.2.22.1	baker's yeast
baker's yeast	2.8.5.3.22.2	baker's yeast
baker's yeast	2.8.5.4.22.2	baker's yeast
baker's yeast	2.8.5.5.22.2	baker's yeast
baker's yeast	2.8.6.1.22.2	baker's yeast
baker's yeast	2.8.6.2.22.2	baker's yeast
baker's yeast	2.8.6.3.22.2	baker's yeast
baker's yeast	2.8.6.4.22.2	baker's yeast
baker's yeast	2.8.7.1.22.2	baker's yeast
baker's yeast	2.8.7.2.22.2	baker's yeast
baker's yeast	2.8.7.3.22.2	baker's yeast
baker's yeast	2.8.7.4.22.2	baker's yeast
baker's yeast	2.8.7.5.22.2	baker's yeast
baker's yeast	3.1.1.1.22.1	baker's yeast
baker's yeast	3.1.1.2.22.1	baker's yeast
baker's yeast	3.1.1.3.22.1	baker's yeast
baker's yeast	3.1.1.4.22.1	baker's yeast
baker's yeast	3.1.2.1.22.1	baker's yeast
baker's yeast	3.1.2.2.22.1	baker's yeast
baker's yeast	3.1.2.3.22.1	baker's yeast
baker's yeast	3.1.2.4.22.1	baker's yeast
baker's yeast	3.1.3.1.22.1	baker's yeast
baker's yeast	3.1.3.2.22.1	baker's yeast
baker's yeast	3.1.3.3.22.1	baker's yeast
baker's yeast	3.1.3.4.22.1	baker's yeast
baker's yeast	3.1.4.1.22.1	baker's yeast
baker's yeast	3.1.4.2.22.1	baker's yeast
baker's yeast	3.1.4.3.22.1	baker's yeast
baker's yeast	3.4.1.1.22.1	baker's yeast
baker's yeast	3.4.1.2.22.1	baker's yeast
baker's yeast	3.4.1.3.22.1	baker's yeast
baker's yeast	3.4.1.4.22.1	baker's yeast
baker's yeast	3.4.2.1.22.1	baker's yeast
baker's yeast	3.4.2.2.22.1	baker's yeast
baker's yeast	3.4.2.3.22.1	baker's yeast
baker's yeast	3.4.2.4.22.1	baker's yeast
baker's yeast	3.4.3.1.22.1	baker's yeast
baker's yeast	3.4.3.2.22.1	baker's yeast
baker's yeast	3.4.3.3.22.1	baker's yeast
baker's yeast	3.4.3.4.22.1	baker's yeast
baker's yeast	3.4.4.1.22.1	baker's yeast
baker's yeast	3.4.4.2.22.1	baker's yeast
baker's yeast	3.4.4.4.22.1	baker's yeast
baker's yeast	3.4.5.1.22.1	baker's yeast
baker's yeast	3.4.5.2.22.1	baker's yeast
baker's yeast	3.4.5.3.22.1	baker's yeast
baker's yeast	3.4.5.4.22.1	baker's yeast
baker's yeast	3.4.6.1.22.1	baker's yeast
baker's yeast	3.4.6.2.22.1	baker's yeast
baker's yeast	3.4.6.3.22.1	baker's yeast
baker's yeast	3.4.6.4.22.1	baker's yeast
baker's yeast	3.4.6.5.22.1	baker's yeast
baker's yeast	3.4.6.6.22.1	baker's yeast
baker's yeast	3.4.7.1.22.1	baker's yeast
baker's yeast	3.4.7.2.22.1	baker's yeast
baker's yeast	3.4.7.3.22.1	baker's yeast
baker's yeast	3.4.7.4.22.1	baker's yeast
baker's yeast	4.2.1.1.22.1	baker's yeast
baker's yeast	4.2.1.2.22.2	baker's yeast
baker's yeast	4.2.1.3.22.1	baker's yeast
baker's yeast	4.2.1.4.22.1	baker's yeast
baker's yeast	4.2.2.1.22.2	baker's yeast
baker's yeast	4.2.2.2.22.2	baker's yeast
baker's yeast	4.2.2.3.22.2	baker's yeast
baker's yeast	4.2.2.4.22.2	baker's yeast
baker's yeast	4.2.3.1.22.2	baker's yeast
baker's yeast	4.2.3.2.22.2	baker's yeast
baker's yeast	4.2.3.5.22.7	baker's yeast
baker's yeast	4.3.3.2.22.1	baker's yeast
baker's yeast	4.3.3.3.22.1	baker's yeast
baker's yeast	4.3.3.4.22.2	baker's yeast
baker's yeast	4.3.4.2.22.2	baker's yeast
baker's yeast	4.3.4.3.22.1	baker's yeast
baker's yeast	4.3.4.4.22.1	baker's yeast
baker's yeast	4.3.5.1.22.2	baker's yeast
baker's yeast	4.3.5.2.22.2	baker's yeast
baker's yeast	4.3.5.3.22.2	baker's yeast
baker's yeast	4.3.5.4.22.2	baker's yeast
baker's yeast	4.3.5.5.22.2	baker's yeast
baker's yeast	4.4.1.1.22.1	baker's yeast
baker's yeast	4.4.1.3.22.1	baker's yeast
baker's yeast	4.4.2.2.22.1	baker's yeast
baker's yeast	4.4.2.3.22.1	baker's yeast
baker's yeast	4.4.3.3.22.1	baker's yeast
baker's yeast	4.4.4.1.22.1	baker's yeast
baker's yeast	4.4.4.2.22.1	baker's yeast
baker's yeast	4.4.4.3.22.1	baker's yeast
baker's yeast	6.4.4.1.22.1	baker's yeast
