1.1.11 Pacific Northwest	1.1.10.5.24.7	1.1.11 Pacific Northwest
palm butter	3.4.3.4.18.8	palm butter
Palm frond mat	3.2.1.5.23.4	Palm frond mat
Palm fronds	4.5.3.1.24.3	Palm fronds
Palm fronds	4.5.3.4.24.2	Palm fronds
Palm fronds	7.5.1.4.23.3	Palm fronds
palm fruit	3.4.6.3.3.1	palm fruit
palm fruit extract	3.4.6.3.13.4	palm fruit extract
palm fruit extract	3.4.6.3.16.5	palm fruit extract
palm fruit juice	3.7.2.2.16.7	palm fruit juice
palm fruit stalk ash	3.4.6.2.21.4	palm fruit stalk ash
palm fruit stalk ash	3.4.6.2.24.5	palm fruit stalk ash
palm fruit wine	3.7.2.2.20.7	palm fruit wine
Palm grubs	3.5.1.3.18.9	Palm grubs
Palm heart	1.3.1.4.2.11	Palm heart
Palm heart	3.5.3.4.18.10	Palm heart
Palm heart	3.8.4.1.18.4	Palm heart
Palm heart	3.8.4.1.2.16	Palm heart
Palm heart	3.8.4.2.18.1	Palm heart
Palm hearts	1.2.3.5.2.37	Palm hearts
Palm hearts	1.2.3.6.2.37	Palm hearts
Palm jaggery	5.4.3.1.15.4	Palm jaggery
Palm jaggery	5.6.1.1.15.2	Palm jaggery
Palm jaggery	5.6.1.2.15.2	Palm jaggery
Palm jaggery	5.6.1.3.15.2	Palm jaggery
Palm jaggery	5.6.2.1.15.2	Palm jaggery
Palm jaggery	5.6.2.2.15.2	Palm jaggery
Palm jaggery	5.6.2.3.15.2	Palm jaggery
Palm jaggery	5.6.2.4.15.2	Palm jaggery
Palm jaggery	5.6.2.5.15.2	Palm jaggery
Palm jaggery	5.6.2.5.19.10	Palm jaggery
Palm jaggery	5.6.3.1.15.2	Palm jaggery
Palm jaggery	5.6.4.1.15.3	Palm jaggery
Palm jaggery	5.6.4.2.15.2	Palm jaggery
Palm jaggery	5.6.5.1.15.2	Palm jaggery
Palm jaggery	5.6.5.2.15.3	Palm jaggery
Palm jaggery	5.6.5.3.15.2	Palm jaggery
Palm kernel oil	3.5.1.3.10.5	Palm kernel oil
Palm kernel oil	3.5.2.2.10.5	Palm kernel oil
Palm kernel oil	3.5.2.3.10.5	Palm kernel oil
Palm kernel oil	3.5.3.1.10.5	Palm kernel oil
Palm kernel oil	3.5.3.2.10.5	Palm kernel oil
Palm kernel oil	3.5.3.3.10.5	Palm kernel oil
Palm kernel oil	3.5.3.4.10.5	Palm kernel oil
Palm kernel oil	3.5.4.2.10.7	Palm kernel oil
Palm kernel oil	3.5.5.1.10.5	Palm kernel oil
Palm kernel oil	3.5.5.3.10.6	Palm kernel oil
palm kernel oil	3.4.2.1.10.3	palm kernel oil
palm kernel oil	3.4.3.1.10.3	palm kernel oil
palm kernel oil	3.4.3.2.10.3	palm kernel oil
palm kernel oil	3.4.3.3.10.3	palm kernel oil
palm kernel oil	3.4.3.4.10.3	palm kernel oil
palm kernel oil	3.4.4.1.10.2	palm kernel oil
palm kernel oil	3.4.4.2.10.2	palm kernel oil
palm kernel oil	3.4.4.4.10.2	palm kernel oil
palm kernel oil	3.4.5.1.10.3	palm kernel oil
palm kernel oil	3.4.5.3.10.3	palm kernel oil
palm kernel oil	3.4.6.2.10.3	palm kernel oil
palm kernel oil	3.4.6.3.10.3	palm kernel oil
palm kernel paste	3.4.2.1.13.5	palm kernel paste
palm kernel paste	3.4.2.1.22.6	palm kernel paste
Palm kernels	3.5.3.2.5.7	Palm kernels
Palm kernels	3.5.3.4.5.7	Palm kernels
palm kernels	3.4.2.1.18.7	palm kernels
palm kernels	3.4.2.1.5.4	palm kernels
palm kernels	3.4.2.3.5.4	palm kernels
palm kernels	3.4.3.1.5.5	palm kernels
palm kernels	3.4.3.2.5.7	palm kernels
palm kernels	3.4.3.3.5.5	palm kernels
palm kernels	3.4.3.4.5.3	palm kernels
palm kernels	3.4.4.1.5.7	palm kernels
palm kernels	3.4.4.2.5.6	palm kernels
palm kernels	3.4.4.4.5.7	palm kernels
palm kernels	3.4.5.1.5.7	palm kernels
palm kernels	3.4.5.3.5.7	palm kernels
palm kernels	3.4.6.1.5.9	palm kernels
palm kernels	3.4.6.2.5.12	palm kernels
palm kernels	3.4.6.3.5.5	palm kernels
palm kernels	3.4.6.4.5.11	palm kernels
Palm leaf basket	3.2.1.5.23.5	Palm leaf basket
palm leaf basket	3.1.1.4.23.6	palm leaf basket
palm leaf basket	3.1.2.4.23.4	palm leaf basket
palm leaf basket	3.1.3.4.23.4	palm leaf basket
palm leaf basket	3.1.4.3.23.3	palm leaf basket
palm leaf wrappers	3.1.1.2.23.3	palm leaf wrappers
Palm leaves	7.4.1.5.23.4	Palm leaves
Palm leaves	7.4.4.3.23.2	Palm leaves
Palm leaves	7.5.1.2.23.2	Palm leaves
Palm leaves	7.5.1.4.23.2	Palm leaves
Palm leaves	7.5.2.1.23.2	Palm leaves
Palm leaves	7.5.2.2.23.3	Palm leaves
Palm leaves	7.5.2.3.23.3	Palm leaves
palm leaves	3.4.1.3.23.2	palm leaves
palm leaves	3.4.2.1.23.2	palm leaves
palm leaves	3.4.2.3.23.2	palm leaves
palm leaves	3.7.6.4.23.2	palm leaves
palm leaves	6.2.2.2.23.3	palm leaves
Palm nectar syrup	5.6.2.5.15.7	Palm nectar syrup
palm nut broth	3.4.4.2.16.4	palm nut broth
palm nut broth	3.4.4.4.16.5	palm nut broth
palm nut broth	3.4.5.1.16.5	palm nut broth
palm nut broth	3.4.5.3.16.5	palm nut broth
palm nut broth	3.4.6.1.16.6	palm nut broth
palm nut broth	3.4.6.2.16.4	palm nut broth
palm nut concentrate	3.4.4.2.13.5	palm nut concentrate
palm nut concentrate	3.4.4.2.18.8	palm nut concentrate
palm nut concentrate	3.4.6.3.13.5	palm nut concentrate
palm nut extract	3.4.3.1.13.4	palm nut extract
palm nut extract	3.4.3.1.18.3	palm nut extract
palm nut extract	3.4.3.2.13.4	palm nut extract
palm nut extract	3.4.4.1.13.6	palm nut extract
palm nut extract	3.4.4.1.16.6	palm nut extract
palm nut extract	3.4.4.4.13.7	palm nut extract
palm nut extract	3.4.5.1.13.6	palm nut extract
palm nut extract	3.4.5.3.13.7	palm nut extract
palm nut extract	3.4.6.1.13.6	palm nut extract
palm nut extract	3.4.6.2.13.8	palm nut extract
palm nut extract	3.4.6.4.13.12	palm nut extract
Palm nut juice	3.5.1.1.10.6	Palm nut juice
Palm nut juice	3.5.1.1.16.6	Palm nut juice
Palm nut juice	3.5.1.3.10.3	Palm nut juice
Palm nut juice	3.5.1.3.16.4	Palm nut juice
Palm nut juice	3.5.2.2.10.3	Palm nut juice
Palm nut juice	3.5.2.2.16.7	Palm nut juice
Palm nut juice	3.5.2.3.10.3	Palm nut juice
Palm nut juice	3.5.2.3.16.7	Palm nut juice
Palm nut juice	3.5.3.1.10.3	Palm nut juice
Palm nut juice	3.5.3.1.16.6	Palm nut juice
Palm nut juice	3.5.3.2.10.3	Palm nut juice
Palm nut juice	3.5.3.2.16.6	Palm nut juice
Palm nut juice	3.5.3.3.10.3	Palm nut juice
Palm nut juice	3.5.3.3.16.7	Palm nut juice
Palm nut juice	3.5.3.4.10.3	Palm nut juice
Palm nut juice	3.5.3.4.16.7	Palm nut juice
Palm nut juice	3.5.4.1.10.4	Palm nut juice
Palm nut juice	3.5.4.1.16.6	Palm nut juice
Palm nut juice	3.5.4.2.10.4	Palm nut juice
Palm nut juice	3.5.4.2.16.6	Palm nut juice
Palm nut juice	3.5.4.3.10.4	Palm nut juice
Palm nut juice	3.5.4.6.10.4	Palm nut juice
Palm nut juice	3.5.4.6.16.6	Palm nut juice
Palm nut juice	3.5.5.1.10.3	Palm nut juice
Palm nut juice	3.5.5.1.16.7	Palm nut juice
Palm nut juice	3.5.5.3.10.4	Palm nut juice
Palm nut juice	3.5.5.3.16.7	Palm nut juice
Palm nut pulp	3.5.1.3.10.2	Palm nut pulp
Palm nut pulp	3.5.2.1.10.2	Palm nut pulp
Palm nut pulp	3.5.2.2.10.2	Palm nut pulp
Palm nut pulp	3.5.2.3.10.2	Palm nut pulp
Palm nut pulp	3.5.3.1.10.2	Palm nut pulp
Palm nut pulp	3.5.3.2.10.2	Palm nut pulp
Palm nut pulp	3.5.3.3.10.2	Palm nut pulp
Palm nut pulp	3.5.3.4.10.2	Palm nut pulp
Palm nut pulp	3.5.4.1.10.3	Palm nut pulp
Palm nut pulp	3.5.4.2.10.3	Palm nut pulp
Palm nut pulp	3.5.4.3.10.3	Palm nut pulp
Palm nut pulp	3.5.4.6.10.3	Palm nut pulp
Palm nut pulp	3.5.5.1.10.2	Palm nut pulp
Palm nut pulp	3.5.5.3.10.3	Palm nut pulp
Palm nut sauce	3.5.1.1.13.4	Palm nut sauce
Palm nut sauce	3.5.1.3.13.10	Palm nut sauce
Palm nut sauce	3.5.2.1.13.1	Palm nut sauce
Palm nut sauce	3.5.2.2.13.4	Palm nut sauce
Palm nut sauce	3.5.2.3.13.3	Palm nut sauce
Palm nut sauce	3.5.3.1.13.1	Palm nut sauce
Palm nut sauce	3.5.3.2.13.2	Palm nut sauce
Palm nut sauce	3.5.3.3.13.6	Palm nut sauce
Palm nut sauce	3.5.3.4.13.3	Palm nut sauce
Palm nut sauce	3.5.4.1.13.5	Palm nut sauce
Palm nut sauce	3.5.4.2.13.3	Palm nut sauce
Palm nut sauce	3.5.4.3.13.3	Palm nut sauce
Palm nut sauce	3.5.4.6.13.6	Palm nut sauce
Palm nut sauce	3.5.5.1.13.1	Palm nut sauce
Palm nut sauce	3.5.5.3.13.3	Palm nut sauce
Palm nuts	3.5.2.1.18.5	Palm nuts
Palm nuts	3.5.2.1.5.1	Palm nuts
Palm nuts	3.5.2.2.5.8	Palm nuts
Palm nuts	3.5.2.3.5.3	Palm nuts
Palm nuts	3.5.3.1.5.4	Palm nuts
Palm nuts	3.5.3.2.5.2	Palm nuts
Palm nuts	3.5.3.3.18.5	Palm nuts
Palm nuts	3.5.3.3.5.2	Palm nuts
Palm nuts	3.5.3.4.5.3	Palm nuts
Palm nuts	3.5.4.1.5.1	Palm nuts
Palm nuts	3.5.4.2.18.8	Palm nuts
Palm nuts	3.5.4.2.5.1	Palm nuts
Palm nuts	3.5.4.3.5.2	Palm nuts
Palm nuts	3.5.4.5.5.4	Palm nuts
Palm nuts	3.5.4.6.5.5	Palm nuts
Palm nuts	3.5.5.1.5.4	Palm nuts
Palm nuts	3.5.5.3.5.1	Palm nuts
Palm nuts	3.6.5.2.5.8	Palm nuts
Palm nuts	3.6.5.3.5.7	Palm nuts
Palm oil	3.2.3.2.10.3	Palm oil
Palm oil	3.5.2.1.10.1	Palm oil
Palm oil	3.5.4.1.10.2	Palm oil
Palm oil	3.5.4.2.10.2	Palm oil
Palm oil	3.5.4.3.10.2	Palm oil
Palm oil	3.5.4.4.10.2	Palm oil
Palm oil	3.5.4.5.10.2	Palm oil
Palm oil	3.5.4.6.10.2	Palm oil
Palm oil	3.5.5.2.10.1	Palm oil
Palm oil	3.5.5.3.10.2	Palm oil
Palm oil	3.6.3.1.10.5	Palm oil
Palm oil	3.6.3.2.10.5	Palm oil
Palm oil	3.6.4.1.10.3	Palm oil
Palm oil	3.6.4.2.10.4	Palm oil
Palm oil	3.6.5.1.10.4	Palm oil
Palm oil	3.6.5.2.10.1	Palm oil
Palm oil	3.6.5.3.10.1	Palm oil
Palm oil	7.5.1.1.10.2	Palm oil
Palm oil	9.3.1.1.10.2	Palm oil
palm oil	3.4.1.3.10.2	palm oil
palm oil	3.4.1.4.10.3	palm oil
palm oil	3.4.2.1.10.2	palm oil
palm oil	3.4.2.2.10.2	palm oil
palm oil	3.4.2.3.10.2	palm oil
palm oil	3.4.3.1.10.2	palm oil
palm oil	3.4.3.2.10.2	palm oil
palm oil	3.4.3.3.10.2	palm oil
palm oil	3.4.3.4.10.2	palm oil
palm oil	3.4.5.1.10.2	palm oil
palm oil	3.4.5.3.10.2	palm oil
palm oil	3.4.6.1.10.2	palm oil
palm oil	3.4.6.2.10.2	palm oil
palm oil	3.4.6.3.10.2	palm oil
palm oil	3.4.6.4.10.2	palm oil
palm oil	3.7.6.2.10.4	palm oil
palm oil	7.1.3.1.10.4	palm oil
palm oil	7.2.1.1.10.1	palm oil
palm oil	7.2.1.2.10.1	palm oil
palm oil	7.2.1.4.10.1	palm oil
palm oil	7.2.2.1.10.5	palm oil
palm oil	7.2.2.3.10.2	palm oil
palm oil	7.2.4.1.10.1	palm oil
palm oil	7.2.4.2.10.1	palm oil
palm oil	7.3.1.4.10.5	palm oil
palm oil	7.3.2.1.10.5	palm oil
palm oil	7.3.2.2.10.5	palm oil
palm oil	7.3.2.4.10.5	palm oil
palm oil	7.3.2.5.10.5	palm oil
Palm oil pepper sauce	3.5.1.2.13.10	Palm oil pepper sauce
palm oil sauce	3.4.2.3.13.7	palm oil sauce
Palm rope net	3.2.2.4.23.4	Palm rope net
Palm sap	3.5.1.1.20.2	Palm sap
Palm sap	3.5.1.3.20.2	Palm sap
Palm sap	3.5.2.1.16.2	Palm sap
Palm sap	3.5.2.1.20.4	Palm sap
Palm sap	3.5.2.2.16.4	Palm sap
Palm sap	3.5.2.2.20.3	Palm sap
Palm sap	3.5.2.3.16.4	Palm sap
Palm sap	3.5.2.3.20.3	Palm sap
Palm sap	3.5.3.1.16.4	Palm sap
Palm sap	3.5.3.1.20.2	Palm sap
Palm sap	3.5.3.2.16.4	Palm sap
Palm sap	3.5.3.2.20.2	Palm sap
Palm sap	3.5.3.3.16.5	Palm sap
Palm sap	3.5.3.3.20.2	Palm sap
Palm sap	3.5.3.4.16.4	Palm sap
Palm sap	3.5.3.4.20.3	Palm sap
Palm sap	3.5.4.1.16.4	Palm sap
Palm sap	3.5.4.1.20.2	Palm sap
Palm sap	3.5.4.2.16.4	Palm sap
Palm sap	3.5.4.2.20.2	Palm sap
Palm sap	3.5.4.3.16.4	Palm sap
Palm sap	3.5.4.3.20.3	Palm sap
Palm sap	3.5.5.1.16.4	Palm sap
Palm sap	3.5.5.1.20.3	Palm sap
Palm sap	3.5.5.3.16.5	Palm sap
Palm sap	3.5.5.3.20.2	Palm sap
Palm sap	7.5.1.1.16.4	Palm sap
Palm sap	7.5.1.1.20.1	Palm sap
Palm sap	7.5.1.2.16.4	Palm sap
Palm sap	7.5.1.2.20.3	Palm sap
Palm sap	7.5.1.4.16.6	Palm sap
Palm sap	7.5.1.4.20.4	Palm sap
Palm sap	7.5.2.1.16.4	Palm sap
Palm sap	7.5.2.1.20.1	Palm sap
Palm sap	7.5.2.2.16.4	Palm sap
Palm sap	7.5.2.2.20.2	Palm sap
Palm sap	7.5.2.3.16.4	Palm sap
Palm sap	7.5.2.3.20.2	Palm sap
palm sap	3.4.2.3.16.5	palm sap
palm sap	3.4.2.3.18.7	palm sap
palm sap	3.4.3.3.16.6	palm sap
palm sap	3.4.3.4.16.5	palm sap
palm sap	3.7.3.3.15.2	palm sap
palm sap	3.7.3.3.16.4	palm sap
palm sap	3.7.6.3.15.4	palm sap
palm sap	3.7.6.3.16.5	palm sap
palm sap	3.7.6.4.15.3	palm sap
palm sap	3.7.6.4.16.6	palm sap
palm sap	3.7.6.4.20.6	palm sap
palm sap	7.1.4.1.20.6	palm sap
palm sap	7.2.1.1.20.4	palm sap
palm sap	7.3.5.1.16.8	palm sap
palm sap ferment	3.7.3.3.22.4	palm sap ferment
Palm sap syrup	7.5.1.1.15.3	Palm sap syrup
Palm sap syrup	7.5.1.2.15.4	Palm sap syrup
Palm sap syrup	7.5.1.4.15.2	Palm sap syrup
Palm stems	4.5.3.1.24.4	Palm stems
Palm stems	4.5.3.4.24.3	Palm stems
Palm sugar	7.4.4.4.15.3	Palm sugar
Palm sugar	7.5.1.1.15.1	Palm sugar
Palm sugar	7.5.1.2.15.2	Palm sugar
Palm sugar	7.5.1.4.15.1	Palm sugar
Palm sugar	7.5.2.1.15.2	Palm sugar
Palm sugar	7.5.2.2.15.2	Palm sugar
Palm sugar	7.5.2.3.15.2	Palm sugar
palm sugar	7.1.1.1.15.2	palm sugar
palm sugar	7.1.1.4.15.1	palm sugar
palm sugar	7.1.2.1.15.1	palm sugar
palm sugar	7.1.3.1.15.1	palm sugar
palm sugar	7.1.3.3.15.1	palm sugar
palm sugar	7.1.3.4.15.1	palm sugar
palm sugar	7.1.4.1.15.1	palm sugar
palm sugar	7.1.4.2.15.1	palm sugar
palm sugar	7.1.4.3.15.1	palm sugar
palm sugar	7.1.5.2.15.1	palm sugar
palm sugar	7.1.5.3.15.1	palm sugar
palm sugar	7.1.6.1.15.1	palm sugar
palm sugar	7.1.6.2.15.1	palm sugar
palm sugar	7.1.6.3.15.1	palm sugar
palm sugar	7.1.6.4.15.1	palm sugar
palm sugar	7.1.6.5.15.1	palm sugar
palm sugar	7.1.9.2.15.1	palm sugar
palm sugar	7.1.9.3.15.2	palm sugar
palm sugar	7.2.1.2.15.2	palm sugar
palm sugar	7.2.1.4.15.3	palm sugar
palm sugar	7.2.2.2.15.2	palm sugar
palm sugar	7.2.2.3.15.2	palm sugar
palm sugar	7.2.3.1.15.1	palm sugar
palm sugar	7.2.3.2.15.1	palm sugar
palm sugar	7.2.3.3.15.3	palm sugar
palm sugar	7.2.4.1.15.1	palm sugar
palm sugar	7.2.4.2.15.3	palm sugar
palm sugar	7.2.4.3.15.1	palm sugar
palm sugar	7.2.4.4.15.1	palm sugar
palm sugar	7.3.1.1.15.1	palm sugar
palm sugar	7.3.1.2.15.1	palm sugar
palm sugar	7.3.1.3.15.1	palm sugar
palm sugar	7.3.1.4.15.2	palm sugar
palm sugar	7.3.2.1.15.1	palm sugar
palm sugar	7.3.2.1.19.7	palm sugar
palm sugar	7.3.2.2.15.1	palm sugar
palm sugar	7.3.2.2.19.10	palm sugar
palm sugar	7.3.2.3.15.3	palm sugar
palm sugar	7.3.2.4.15.1	palm sugar
palm sugar	7.3.2.5.15.2	palm sugar
palm sugar	7.3.3.1.15.1	palm sugar
palm sugar	7.3.3.2.15.1	palm sugar
palm sugar	7.3.3.3.15.1	palm sugar
palm sugar	7.3.4.1.15.1	palm sugar
palm sugar	7.3.4.2.15.1	palm sugar
palm sugar	7.3.4.3.15.1	palm sugar
palm sugar	7.3.4.4.15.1	palm sugar
palm sugar	7.3.5.1.15.1	palm sugar
palm sugar	7.3.5.1.19.8	palm sugar
palm sugar	7.3.5.2.15.2	palm sugar
palm sugar	7.3.5.3.15.1	palm sugar
palm sugar	7.3.5.4.15.1	palm sugar
palm sugar	7.3.6.1.15.1	palm sugar
palm sugar	7.3.6.1.19.8	palm sugar
palm sugar	7.3.6.2.15.2	palm sugar
palm sugar	7.3.6.2.19.7	palm sugar
palm sugar	7.3.6.3.15.2	palm sugar
palm sugar	7.3.6.3.19.8	palm sugar
palm sugar	7.3.7.1.15.1	palm sugar
palm sugar	7.3.7.2.15.3	palm sugar
palm sugar	7.3.7.3.15.1	palm sugar
palm sugar	7.3.7.4.15.1	palm sugar
palm sugar	9.4.1.1.15.3	palm sugar
palm sugar syrup	7.1.1.1.15.3	palm sugar syrup
palm sugar syrup	7.1.1.2.15.5	palm sugar syrup
palm sugar syrup	7.3.3.1.15.5	palm sugar syrup
palm syrup	7.2.1.1.15.2	palm syrup
Palm toddy	5.6.2.5.20.9	Palm toddy
Palm toddy	5.6.3.1.20.3	Palm toddy
Palm toddy	5.6.5.2.16.10	Palm toddy
Palm toddy	5.6.5.2.20.10	Palm toddy
Palm trunks	4.5.3.1.24.2	Palm trunks
Palm trunks	4.5.3.4.24.1	Palm trunks
Palm vinegar	7.5.1.1.12.5	Palm vinegar
Palm vinegar	7.5.1.1.14.7	Palm vinegar
Palm vinegar	7.5.1.2.12.4	Palm vinegar
Palm vinegar	7.5.1.2.14.2	Palm vinegar
Palm vinegar	7.5.2.1.14.8	Palm vinegar
Palm vinegar	7.5.2.3.14.7	Palm vinegar
Palm water	4.5.3.4.16.9	Palm water
Palm water	4.5.3.4.20.4	Palm water
Palm weevil larvae	3.5.1.1.18.5	Palm weevil larvae
Palm weevil larvae	3.5.1.3.6.18	Palm weevil larvae
Palm weevil larvae	3.5.3.4.18.9	Palm weevil larvae
Palm weevil larvae	3.5.3.4.6.15	Palm weevil larvae
Palm weevil larvae	3.5.5.1.18.9	Palm weevil larvae
Palm weevil larvae	3.5.5.1.6.17	Palm weevil larvae
Palm wine	3.2.3.2.20.7	Palm wine
Palm wine	3.5.1.2.16.7	Palm wine
Palm wine	3.5.1.3.14.10	Palm wine
Palm wine	3.5.1.3.16.5	Palm wine
Palm wine	3.5.1.3.20.1	Palm wine
Palm wine	3.5.2.1.14.3	Palm wine
Palm wine	3.5.2.1.16.3	Palm wine
Palm wine	3.5.2.1.20.3	Palm wine
Palm wine	3.5.2.2.14.6	Palm wine
Palm wine	3.5.2.2.16.6	Palm wine
Palm wine	3.5.2.2.20.1	Palm wine
Palm wine	3.5.2.3.14.10	Palm wine
Palm wine	3.5.2.3.16.6	Palm wine
Palm wine	3.5.2.3.20.1	Palm wine
Palm wine	3.5.3.1.14.10	Palm wine
Palm wine	3.5.3.1.16.5	Palm wine
Palm wine	3.5.3.1.20.1	Palm wine
Palm wine	3.5.3.2.14.10	Palm wine
Palm wine	3.5.3.2.16.5	Palm wine
Palm wine	3.5.3.2.20.1	Palm wine
Palm wine	3.5.3.3.14.10	Palm wine
Palm wine	3.5.3.3.16.6	Palm wine
Palm wine	3.5.3.3.20.1	Palm wine
Palm wine	3.5.3.4.14.10	Palm wine
Palm wine	3.5.3.4.16.6	Palm wine
Palm wine	3.5.3.4.20.1	Palm wine
Palm wine	3.5.4.1.14.12	Palm wine
Palm wine	3.5.4.1.16.5	Palm wine
Palm wine	3.5.4.1.20.1	Palm wine
Palm wine	3.5.4.2.14.11	Palm wine
Palm wine	3.5.4.2.16.5	Palm wine
Palm wine	3.5.4.2.20.1	Palm wine
Palm wine	3.5.4.3.14.9	Palm wine
Palm wine	3.5.4.3.16.5	Palm wine
Palm wine	3.5.4.3.20.2	Palm wine
Palm wine	3.5.4.4.20.4	Palm wine
Palm wine	3.5.5.1.14.10	Palm wine
Palm wine	3.5.5.1.16.6	Palm wine
Palm wine	3.5.5.1.20.1	Palm wine
Palm wine	3.5.5.3.14.11	Palm wine
Palm wine	3.5.5.3.16.6	Palm wine
Palm wine	3.5.5.3.20.1	Palm wine
Palm wine	7.5.2.1.16.5	Palm wine
Palm wine	7.5.2.1.20.2	Palm wine
Palm wine	7.5.2.2.20.4	Palm wine
Palm wine	7.5.2.3.20.3	Palm wine
palm wine	3.4.1.3.14.9	palm wine
palm wine	3.4.1.3.16.10	palm wine
palm wine	3.4.1.3.18.11	palm wine
palm wine	3.4.1.3.20.7	palm wine
palm wine	3.4.1.4.20.8	palm wine
palm wine	3.4.2.1.14.10	palm wine
palm wine	3.4.2.1.20.5	palm wine
palm wine	3.4.2.3.14.1	palm wine
palm wine	3.4.2.3.20.1	palm wine
palm wine	3.4.3.2.14.8	palm wine
palm wine	3.4.3.2.20.3	palm wine
palm wine	3.4.3.3.14.8	palm wine
palm wine	3.4.3.3.18.8	palm wine
palm wine	3.4.3.3.20.2	palm wine
palm wine	3.4.3.4.14.7	palm wine
palm wine	3.4.3.4.18.10	palm wine
palm wine	3.4.3.4.20.2	palm wine
palm wine	3.4.4.1.20.4	palm wine
palm wine	3.4.4.2.14.10	palm wine
palm wine	3.4.4.2.20.4	palm wine
palm wine	3.4.4.4.14.10	palm wine
palm wine	3.4.4.4.20.5	palm wine
palm wine	3.4.5.1.14.10	palm wine
palm wine	3.4.5.1.20.5	palm wine
palm wine	3.4.5.2.20.7	palm wine
palm wine	3.4.5.3.14.11	palm wine
palm wine	3.4.5.3.20.5	palm wine
palm wine	3.4.6.1.14.13	palm wine
palm wine	3.4.6.1.20.1	palm wine
palm wine	3.4.6.2.14.15	palm wine
palm wine	3.4.6.2.16.7	palm wine
palm wine	3.4.6.2.20.1	palm wine
palm wine	3.4.6.3.14.11	palm wine
palm wine	3.4.6.3.16.8	palm wine
palm wine	3.4.6.3.20.1	palm wine
palm wine	3.4.6.4.14.18	palm wine
palm wine	3.4.6.4.16.9	palm wine
palm wine	3.4.6.4.20.8	palm wine
palm wine	3.7.3.3.14.5	palm wine
palm wine	3.7.3.3.20.6	palm wine
palm wine	3.7.6.3.20.2	palm wine
palm wine	7.1.1.1.20.1	palm wine
palm wine	7.1.6.5.20.3	palm wine
Palm wine sap	3.2.3.2.18.7	Palm wine sap
palm wine vinegar	3.4.6.2.12.4	palm wine vinegar
palm wine vinegar	3.4.6.3.12.4	palm wine vinegar
palm wood embers	3.1.3.4.24.3	palm wood embers
Palm worms	3.5.5.2.18.9	Palm worms
Palm worms	3.5.5.2.6.27	Palm worms
palm-leaf ketupat pouches	7.3.1.2.23.5	palm-leaf ketupat pouches
palm-leaf ketupat pouches	7.3.5.1.23.2	palm-leaf ketupat pouches
palma	1.7.3.3.2.6	palma
Palma del Río oranges	2.2.7.5.3.2	Palma del Río oranges
palma forrageira	1.7.2.1.18.3	palma forrageira
palma forrageira	1.7.2.1.2.5	palma forrageira
Palmiste	3.8.3.2.18.5	Palmiste
Palmiste	3.8.3.3.18.5	Palmiste
Palmiste rouge	3.8.3.1.18.9	Palmiste rouge
Palmito	1.3.1.3.18.4	Palmito
Palmito	1.3.6.1.2.22	Palmito
Palmito	1.5.3.5.2.11	Palmito
palmito	1.2.3.1.18.1	palmito
palmito	1.2.3.1.2.9	palmito
palmito	1.2.3.3.2.14	palmito
palmito	1.2.3.4.2.14	palmito
palmito	1.2.7.4.18.2	palmito
palmito	1.2.7.4.2.14	palmito
palmito	1.3.1.3.2.35	palmito
palmito	1.3.1.4.2.27	palmito
palmito	1.3.6.1.2.49	palmito
palmito	1.6.3.1.2.18	palmito
palmito	1.6.3.2.2.15	palmito
palmito	1.6.3.3.2.9	palmito
palmito de acuri	1.7.6.3.1.12	acuri palm
palmito de asaí	1.6.5.2.18.2	asai palm
palmito de asaí	1.6.5.2.2.15	asai palm
palmito de babaçu	1.7.6.3.1.14	babassu palm
palmito de bambú	1.3.6.4.18.10	bamboo palm
palmito de bambú	1.3.6.4.2.24	bamboo palm
palmito de bocaiúva	1.7.6.3.1.13	bocaiúva palm heart
palmito de chima	1.6.5.2.18.4	chima palm
palmito de chima	1.6.5.2.2.17	chima palm
palmito de motacú	1.6.5.2.18.3	motacú palmetto
palmito de motacú	1.6.5.2.2.16	motacú palmetto
palmito de palma de pejibaye	1.3.6.4.18.9	pejibaye palm heart
palmito de palma real	1.3.6.4.2.25	royal palm heart
palmito de pejibaye	1.3.6.1.18.17	pejibaye palm heart
palmito de pejibaye	1.3.6.5.18.2	pejibaye palm heart
palmito de pejibaye	1.3.6.5.2.18	pejibaye palm heart
palmito em conserva	1.7.4.2.2.11	palmito em conserva
palmito em conserva	1.7.4.4.14.7	palmito em conserva
palmito em conserva	1.7.6.4.13.7	palmito em conserva
palmito em conserva	1.7.6.4.14.2	palmito em conserva
palmito en escabeche	1.2.7.4.14.6	pickled palm heart
palmito en tiras	1.6.3.3.17.8	palm heart in strips
palmito juçara	1.7.4.1.18.2	juçara palm heart
palmito juçara	1.7.4.1.2.10	juçara palm heart
palmito natural	1.7.4.4.18.7	palmito natural
palmito natural	1.7.4.4.2.13	palmito natural
palmito pupunha	1.7.4.2.2.10	palmito pupunha
palmito pupunha	1.7.4.4.18.6	palmito pupunha
palmito pupunha	1.7.4.4.2.12	palmito pupunha
Palmyra drying mat	5.8.1.4.23.3	Palmyra drying mat
Palmyra fruit	5.6.2.3.3.15	Palmyra fruit
Palmyra fruit	5.6.2.4.3.11	Palmyra fruit
Palmyra fruit	5.6.2.5.3.13	Palmyra fruit
Palmyra fruit	5.8.1.4.3.1	Palmyra fruit
