file,entry_index,id,source_language,common_name,translated_name,original_name,cache_translation,reasons
ingredients/1.4.5.1.json,37,1.4.5.1.3.8,mg,Anana,Anana,Anana,Anana,translated_same_as_original
ingredients/1.4.5.2.json,42,1.4.5.2.3.3,mg,Anana,Anana,Anana,Anana,translated_same_as_original
ingredients/1.4.5.3.json,41,1.4.5.3.3.8,mg,Anana,Anana,Anana,Anana,translated_same_as_original
ingredients/1.4.5.4.json,37,1.4.5.4.3.3,mg,Anana,Anana,Anana,Anana,translated_same_as_original
ingredients/1.4.6.3.json,123,1.4.6.3.8.14,mi,Annatto,Annatto,Annatto,Annatto,translated_same_as_original
ingredients/1.4.8.1.json,97,1.4.8.1.8.9,mi,Annatto,Annatto,Annatto,Annatto,translated_same_as_original
ingredients/1.4.8.1.json,179,1.4.8.1.19.5,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/1.4.8.1.json,183,1.4.8.1.20.4,fr,Blue Curaçao liqueur,Blue Curaçao liqueur,Blue Curaçao liqueur,Blue Curaçao liqueur,translated_same_as_original
ingredients/1.4.9.1.json,51,1.4.9.1.3.8,co,Caïmite,Caïmite,Caïmite,Caïmite,translated_same_as_original
ingredients/1.4.9.2.json,23,1.4.9.2.1.23,su,Dombrés,Dombrés,Dombrés,Dombrés,translated_same_as_original
ingredients/1.4.9.2.json,120,1.4.9.2.6.19,fr,sea ​​crab,sea ​​crab,Crabe de mer,sea ​​crab,translated_non_ascii_but_original_ascii
ingredients/1.4.9.3.json,21,1.4.9.3.1.21,su,Dombrés,Dombrés,Dombrés,Dombrés,translated_same_as_original
ingredients/1.4.9.3.json,100,1.4.9.3.6.19,fr,sea ​​crab,sea ​​crab,Crabe de mer,sea ​​crab,translated_non_ascii_but_original_ascii
ingredients/1.4.9.3.json,209,1.4.9.3.18.8,su,Dombrés,Dombrés,Dombrés,Dombrés,translated_same_as_original
ingredients/1.5.1.1.json,37,1.5.1.1.2.17,sw,Ahuyama,Ahuyama,Ahuyama,Ahuyama,translated_same_as_original
ingredients/1.5.1.1.json,160,1.5.1.1.16.5,zu,Aguapanela,Aguapanela,Aguapanela,Aguapanela,translated_same_as_original
ingredients/1.5.1.1.json,180,1.5.1.1.19.2,es,Altamisa,Altamisa,Altamisa,Altamisa,translated_same_as_original
ingredients/1.5.1.1.json,186,1.5.1.1.19.8,mi,Anamú,Anamú,Anamú,Anamú,translated_same_as_original
ingredients/1.5.1.1.json,198,1.5.1.1.20.10,zu,Aguapanela,Aguapanela,Aguapanela,Aguapanela,translated_same_as_original
ingredients/1.5.1.2.json,36,1.5.1.2.2.16,sw,Ahuyama,Ahuyama,Ahuyama,Ahuyama,translated_same_as_original
ingredients/1.5.1.2.json,156,1.5.1.2.16.5,zu,Aguapanela,Aguapanela,Aguapanela,Aguapanela,translated_same_as_original
ingredients/1.5.1.2.json,187,1.5.1.2.19.8,mi,Anamú,Anamú,Anamú,Anamú,translated_same_as_original
ingredients/1.5.1.2.json,188,1.5.1.2.19.9,es,Altamisa,Altamisa,Altamisa,Altamisa,translated_same_as_original
ingredients/1.5.1.2.json,194,1.5.1.2.20.4,zu,Aguapanela,Aguapanela,Aguapanela,Aguapanela,translated_same_as_original
ingredients/1.5.1.3.json,31,1.5.1.3.2.11,sw,Ahuyama,Ahuyama,Ahuyama,Ahuyama,translated_same_as_original
ingredients/1.5.1.3.json,165,1.5.1.3.16.6,zu,Aguapanela,Aguapanela,Aguapanela,Aguapanela,translated_same_as_original
ingredients/1.5.1.3.json,206,1.5.1.3.20.5,zu,Aguapanela,Aguapanela,Aguapanela,Aguapanela,translated_same_as_original
ingredients/1.5.1.4.json,20,1.5.1.4.1.20,ja,Harina de achira,Harina de achira,Harina de achira,Harina de achira,translated_same_as_original
ingredients/1.5.1.4.json,41,1.5.1.4.2.19,sw,Ahuyama,Ahuyama,Ahuyama,Ahuyama,translated_same_as_original
ingredients/1.5.1.4.json,68,1.5.1.4.4.9,es,Guandú,Guandú,Guandú,Guandú,translated_same_as_original
ingredients/1.5.1.4.json,139,1.5.1.4.14.6,es,Chuño,Chuño,Chuño,Chuño,translated_same_as_original
ingredients/1.5.1.4.json,152,1.5.1.4.16.5,zu,Aguapanela,Aguapanela,Aguapanela,Aguapanela,translated_same_as_original
ingredients/1.5.2.1.json,26,1.5.2.1.2.11,sw,Ahuyama,Ahuyama,Ahuyama,Ahuyama,translated_same_as_original
ingredients/1.5.2.1.json,44,1.5.2.1.4.1,es,Guandú,Guandú,Guandú,Guandú,translated_same_as_original
ingredients/1.5.2.1.json,52,1.5.2.1.6.1,es,sea ​​fish,sea ​​fish,Pescado de mar,sea ​​fish,translated_non_ascii_but_original_ascii
ingredients/1.5.2.1.json,54,1.5.2.1.6.3,hu,Róbalo,Róbalo,Róbalo,Róbalo,translated_same_as_original
ingredients/1.5.2.1.json,66,1.5.2.1.6.15,es,sea ​​snail,sea ​​snail,Caracol de mar,sea ​​snail,translated_non_ascii_but_original_ascii
ingredients/1.5.2.1.json,69,1.5.2.1.6.18,fr,Rabo de res,Rabo de res,Rabo de res,Rabo de res,translated_same_as_original
ingredients/1.5.2.1.json,137,1.5.2.1.16.6,zu,Aguapanela,Aguapanela,Aguapanela,Aguapanela,translated_same_as_original
ingredients/1.5.2.1.json,147,1.5.2.1.18.1,es,Carimañola,Carimañola,Carimañola,Carimañola,translated_same_as_original
ingredients/1.5.2.2.json,28,1.5.2.2.2.9,sw,Ahuyama,Ahuyama,Ahuyama,Ahuyama,translated_same_as_original
ingredients/1.5.2.3.json,24,1.5.2.3.2.7,sw,Ahuyama,Ahuyama,Ahuyama,Ahuyama,translated_same_as_original
ingredients/1.5.2.3.json,31,1.5.2.3.3.2,es,Borojó,Borojó,Borojó,Borojó,translated_same_as_original
ingredients/1.5.2.3.json,127,1.5.2.3.12.4,es,Borojó,Borojó,Borojó,Borojó,translated_same_as_original
ingredients/1.5.2.3.json,139,1.5.2.3.14.3,es,Arrechón,Arrechón,Arrechón,Arrechón,translated_same_as_original
ingredients/1.5.2.3.json,173,1.5.2.3.18.2,hi,tapao de jaiba,tapao de jaiba,Tapao de jaiba,tapao de jaiba,translated_same_as_original
ingredients/1.5.2.3.json,201,1.5.2.3.19.8,es,Borojó,Borojó,Borojó,Borojó,translated_same_as_original
ingredients/1.5.2.3.json,204,1.5.2.3.20.3,es,Arrechón,Arrechón,Arrechón,Arrechón,translated_same_as_original
ingredients/1.5.2.4.json,27,1.5.2.4.2.8,sw,Ahuyama,Ahuyama,Ahuyama,Ahuyama,translated_same_as_original
ingredients/1.5.2.4.json,60,1.5.2.4.3.21,es,Borojó,Borojó,Borojó,Borojó,translated_same_as_original
ingredients/1.5.2.4.json,132,1.5.2.4.12.6,es,Borojó,Borojó,Borojó,Borojó,translated_same_as_original
ingredients/1.5.2.4.json,145,1.5.2.4.14.5,es,Arrechón,Arrechón,Arrechón,Arrechón,translated_same_as_original
ingredients/1.5.2.4.json,159,1.5.2.4.16.5,zu,Aguapanela,Aguapanela,Aguapanela,Aguapanela,translated_same_as_original
ingredients/1.5.2.4.json,201,1.5.2.4.20.7,es,Arrechón,Arrechón,Arrechón,Arrechón,translated_same_as_original
ingredients/1.5.2.4.json,202,1.5.2.4.20.8,zu,Aguapanela,Aguapanela,Aguapanela,Aguapanela,translated_same_as_original
ingredients/1.5.3.1.json,4,1.5.3.1.1.4,pt,maíz cariaco,maíz cariaco,Maíz cariaco,maíz cariaco,translated_same_as_original
ingredients/1.5.3.1.json,83,1.5.3.1.6.8,hu,Róbalo,Róbalo,Róbalo,Róbalo,translated_same_as_original
ingredients/1.5.3.1.json,89,1.5.3.1.6.14,ceb,Macabí,Macabí,Macabí,Macabí,translated_same_as_original
ingredients/1.5.3.1.json,155,1.5.3.1.13.1,zh-CN,Ahogao,Ahogao,Ahogao,Ahogao,translated_same_as_original
ingredients/1.5.3.1.json,211,1.5.3.1.18.16,es,Hallaquita de jojoto,Hallaquita de jojoto,Hallaquita de jojoto,Hallaquita de jojoto,translated_same_as_original
ingredients/1.5.3.1.json,215,1.5.3.1.18.20,pt,Cativia de Barlovento,Cativia de Barlovento,Cativia de Barlovento,Cativia de Barlovento,translated_same_as_original
ingredients/1.5.3.1.json,252,1.5.3.1.24.1,hi,Varas de mangle,Varas de mangle,Varas de mangle,Varas de mangle,translated_same_as_original
ingredients/1.5.3.3.json,157,1.5.3.3.18.6,cs,Acemita,Acemita,Acemita,Acemita,translated_same_as_original
ingredients/1.5.3.3.json,169,1.5.3.3.18.18,fr,Alfondoque,Alfondoque,Alfondoque,Alfondoque,translated_same_as_original
ingredients/1.5.3.4.json,47,1.5.3.4.3.13,es,sea ​​grape,sea ​​grape,Uva de playa,sea ​​grape,translated_non_ascii_but_original_ascii
ingredients/1.5.3.4.json,64,1.5.3.4.6.5,hu,Róbalo,Róbalo,Róbalo,Róbalo,translated_same_as_original
ingredients/1.5.3.4.json,128,1.5.3.4.13.5,es,Pico de gallo,Pico de gallo,Pico de gallo,Pico de gallo,translated_same_as_original
ingredients/1.5.3.4.json,182,1.5.3.4.18.14,es,Tequeño maracucho,Tequeño maracucho,Tequeño maracucho,Tequeño maracucho,translated_same_as_original
ingredients/1.5.3.5.json,136,1.5.3.5.18.1,es,Sancocho de sapoara,Sancocho de sapoara,Sancocho de sapoara,Sancocho de sapoara,translated_same_as_original
ingredients/1.5.4.1.json,14,1.5.4.1.1.14,sk,Máchica,Máchica,Máchica,Máchica,translated_same_as_original
ingredients/1.5.4.1.json,41,1.5.4.1.2.16,sw,Achogcha,Achogcha,Achogcha,Achogcha,translated_same_as_original
ingredients/1.5.4.1.json,45,1.5.4.1.3.2,es,Mortiño,Mortiño,Mortiño,Mortiño,translated_same_as_original
ingredients/1.5.4.1.json,144,1.5.4.1.14.1,es,chicha de jora,chicha de jora,Chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.5.4.1.json,145,1.5.4.1.14.2,es,Chicha del Yamor,Chicha del Yamor,Chicha del Yamor,Chicha del Yamor,translated_same_as_original
ingredients/1.5.4.1.json,214,1.5.4.1.20.1,es,Chicha del Yamor,Chicha del Yamor,Chicha del Yamor,Chicha del Yamor,translated_same_as_original
ingredients/1.5.4.1.json,215,1.5.4.1.20.2,es,chicha de jora,chicha de jora,Chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.5.4.2.json,18,1.5.4.2.1.18,sk,Máchica,Máchica,Máchica,Máchica,translated_same_as_original
ingredients/1.5.4.2.json,44,1.5.4.2.2.15,sw,Achogcha,Achogcha,Achogcha,Achogcha,translated_same_as_original
ingredients/1.5.4.2.json,160,1.5.4.2.14.1,es,chicha de jora,chicha de jora,Chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.5.4.2.json,173,1.5.4.2.15.4,sw,Miel de chaguarmishqui,Miel de chaguarmishqui,Miel de chaguarmishqui,Miel de chaguarmishqui,translated_same_as_original
ingredients/1.5.4.2.json,224,1.5.4.2.20.1,es,chicha de jora,chicha de jora,Chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.5.4.3.json,12,1.5.4.3.1.12,sk,Máchica,Máchica,Máchica,Máchica,translated_same_as_original
ingredients/1.5.4.3.json,38,1.5.4.3.2.14,sw,Achogcha,Achogcha,Achogcha,Achogcha,translated_same_as_original
ingredients/1.5.4.3.json,145,1.5.4.3.14.1,es,chicha de jora,chicha de jora,Chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.5.4.3.json,218,1.5.4.3.20.2,es,chicha de jora,chicha de jora,Chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.5.5.1.json,61,1.5.5.1.6.6,hu,Róbalo,Róbalo,Róbalo,Róbalo,translated_same_as_original
ingredients/1.5.5.1.json,128,1.5.5.1.14.1,es,chicha de jora,chicha de jora,Chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.5.5.1.json,147,1.5.5.1.16.7,es,chicha de jora,chicha de jora,Chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.5.5.1.json,196,1.5.5.1.20.9,es,chicha de jora,chicha de jora,Chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.5.5.2.json,29,1.5.5.2.2.11,sw,Achogcha,Achogcha,Achogcha,Achogcha,translated_same_as_original
ingredients/1.5.5.2.json,54,1.5.5.2.3.16,pt,Arazá,Arazá,Arazá,Arazá,translated_same_as_original
ingredients/1.5.5.2.json,77,1.5.5.2.6.3,hu,Róbalo,Róbalo,Róbalo,Róbalo,translated_same_as_original
ingredients/1.5.5.2.json,152,1.5.5.2.13.6,ig,Adobo manaba,Adobo manaba,Adobo manaba,Adobo manaba,translated_same_as_original
ingredients/1.5.5.2.json,159,1.5.5.2.14.1,es,chicha de jora,chicha de jora,Chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.5.5.2.json,189,1.5.5.2.16.10,es,chicha de jora,chicha de jora,Chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.5.5.2.json,234,1.5.5.2.20.1,es,chicha de jora,chicha de jora,Chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.5.5.3.json,33,1.5.5.3.3.10,pt,Arazá,Arazá,Arazá,Arazá,translated_same_as_original
ingredients/1.5.5.3.json,65,1.5.5.3.7.2,es,Chirarán,Chirarán,Chirarán,Chirarán,translated_same_as_original
ingredients/1.5.5.3.json,88,1.5.5.3.9.10,es,Chirarán,Chirarán,Chirarán,Chirarán,translated_same_as_original
ingredients/1.5.5.4.json,60,1.5.5.4.6.4,hu,Róbalo,Róbalo,Róbalo,Róbalo,translated_same_as_original
ingredients/1.5.5.4.json,124,1.5.5.4.14.1,es,chicha de jora,chicha de jora,Chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.5.5.4.json,143,1.5.5.4.16.8,es,chicha de jora,chicha de jora,Chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.5.5.4.json,173,1.5.5.4.20.2,es,chicha de jora,chicha de jora,Chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.5.5.4.json,182,1.5.5.4.21.2,ro,Flor de sal,Flor de sal,Flor de sal,Flor de sal,translated_same_as_original
ingredients/1.6.1.1.json,82,1.6.1.1.8.1,es,ají panca,ají panca,ají panca,ají panca,translated_same_as_original
ingredients/1.6.1.1.json,117,1.6.1.1.12.4,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.1.1.json,126,1.6.1.1.14.1,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.1.1.json,146,1.6.1.1.16.7,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.1.1.json,177,1.6.1.1.20.1,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.1.2.json,23,1.6.1.2.2.8,es,ají panca,ají panca,ají panca,ají panca,translated_same_as_original
ingredients/1.6.1.2.json,73,1.6.1.2.6.28,pt,bofe de res,bofe de res,bofe de res,bofe de res,translated_same_as_original
ingredients/1.6.1.3.json,12,1.6.1.3.1.12,it,fideo de sopa seca,fideo de sopa seca,fideo de sopa seca,fideo de sopa seca,translated_same_as_original
ingredients/1.6.1.3.json,24,1.6.1.3.2.9,es,ají panca,ají panca,ají panca,ají panca,translated_same_as_original
ingredients/1.6.1.3.json,26,1.6.1.3.2.11,es,ají pacae,ají pacae,ají pacae,ají pacae,translated_same_as_original
ingredients/1.6.1.3.json,104,1.6.1.3.9.5,es,ají panca,ají panca,ají panca,ají panca,translated_same_as_original
ingredients/1.6.1.3.json,106,1.6.1.3.9.7,es,ají pacae,ají pacae,ají pacae,ají pacae,translated_same_as_original
ingredients/1.6.2.1.json,32,1.6.2.1.2.7,es,ají panca,ají panca,ají panca,ají panca,translated_same_as_original
ingredients/1.6.2.1.json,113,1.6.2.1.9.7,es,ají panca,ají panca,ají panca,ají panca,translated_same_as_original
ingredients/1.6.2.1.json,133,1.6.2.1.12.4,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.2.1.json,142,1.6.2.1.14.1,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.2.1.json,160,1.6.2.1.16.8,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.2.1.json,178,1.6.2.1.18.8,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.2.1.json,189,1.6.2.1.20.1,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.2.2.json,129,1.6.2.2.12.3,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.2.2.json,138,1.6.2.2.14.1,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.2.2.json,159,1.6.2.2.16.9,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.2.2.json,190,1.6.2.2.20.1,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.2.3.json,40,1.6.2.3.2.16,es,ají panca,ají panca,ají panca,ají panca,translated_same_as_original
ingredients/1.6.2.3.json,111,1.6.2.3.9.6,es,ají panca,ají panca,ají panca,ají panca,translated_same_as_original
ingredients/1.6.2.3.json,129,1.6.2.3.12.3,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.2.3.json,138,1.6.2.3.14.1,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.2.3.json,159,1.6.2.3.16.9,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.2.3.json,186,1.6.2.3.20.1,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.2.4.json,18,1.6.2.4.1.18,nhe,cañihuaco,cañihuaco,cañihuaco,cañihuaco,translated_same_as_original
ingredients/1.6.2.4.json,37,1.6.2.4.2.11,es,ají panca,ají panca,ají panca,ají panca,translated_same_as_original
ingredients/1.6.2.4.json,103,1.6.2.4.9.6,es,ají panca,ají panca,ají panca,ají panca,translated_same_as_original
ingredients/1.6.2.4.json,120,1.6.2.4.12.3,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.2.4.json,137,1.6.2.4.14.8,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.2.4.json,152,1.6.2.4.16.11,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.2.4.json,162,1.6.2.4.18.2,nhe,cañihuaco,cañihuaco,cañihuaco,cañihuaco,translated_same_as_original
ingredients/1.6.2.4.json,181,1.6.2.4.20.1,es,chicha de jora,chicha de jora,chicha de jora,chicha de jora,translated_same_as_original
ingredients/1.6.3.1.json,41,1.6.3.1.3.9,pt,umarí,umarí,umarí,umarí,translated_same_as_original
ingredients/1.6.3.1.json,151,1.6.3.1.17.6,es,sliced ​​cocona,sliced ​​cocona,cocona en rodajas,sliced ​​cocona,translated_non_ascii_but_original_ascii
ingredients/1.6.3.1.json,160,1.6.3.1.18.7,pt,umarí,umarí,umarí,umarí,translated_same_as_original
ingredients/1.6.4.1.json,16,1.6.4.1.1.16,mi,Cañahua,Cañahua,cañahua,Cañahua,translated_same_as_original
ingredients/1.6.4.1.json,161,1.6.4.1.18.4,mi,Cañahua,Cañahua,cañahua,Cañahua,translated_same_as_original
ingredients/1.6.4.2.json,16,1.6.4.2.1.16,mi,Cañahua,Cañahua,cañahua,Cañahua,translated_same_as_original
ingredients/1.6.4.2.json,148,1.6.4.2.18.2,mi,Cañahua,Cañahua,cañahua,Cañahua,translated_same_as_original
ingredients/1.6.4.3.json,6,1.6.4.3.1.6,es,chuño,chuño,chuño,chuño,translated_same_as_original
ingredients/1.6.4.3.json,136,1.6.4.3.14.4,id,garapiña,garapiña,garapiña,garapiña,translated_same_as_original
ingredients/1.6.4.3.json,140,1.6.4.3.14.8,es,chuño,chuño,chuño,chuño,translated_same_as_original
ingredients/1.6.4.3.json,187,1.6.4.3.20.4,id,garapiña,garapiña,garapiña,garapiña,translated_same_as_original
ingredients/1.6.5.1.json,65,1.6.5.1.6.12,es,surubí,surubí,surubí,surubí,translated_same_as_original
ingredients/1.6.5.1.json,82,1.6.5.1.8.1,hu,urucú,urucú,urucú,urucú,translated_same_as_original
ingredients/1.6.5.1.json,161,1.6.5.1.18.3,hu,urucú,urucú,urucú,urucú,translated_same_as_original
ingredients/1.6.5.1.json,166,1.6.5.1.18.8,es,surubí,surubí,surubí,surubí,translated_same_as_original
ingredients/1.6.5.2.json,46,1.6.5.2.3.3,sk,they're messing around,they're messing around,motacú,they're messing around,translation_much_longer_than_original
ingredients/1.6.5.2.json,50,1.6.5.2.3.7,qu,pupuña,pupuña,pupuña,pupuña,translated_same_as_original
ingredients/1.6.5.2.json,59,1.6.5.2.3.16,es,pacai del monte,pacai del monte,pacai del monte,pacai del monte,translated_same_as_original
ingredients/1.6.5.2.json,60,1.6.5.2.3.17,es,paquío,paquío,paquío,paquío,translated_same_as_original
ingredients/1.6.5.2.json,69,1.6.5.2.4.2,ga,frejol caupí,frejol caupí,frejol caupí,frejol caupí,translated_same_as_original
ingredients/1.6.5.2.json,78,1.6.5.2.6.4,es,surubí,surubí,surubí,surubí,translated_same_as_original
ingredients/1.6.5.2.json,106,1.6.5.2.8.7,hu,urucú,urucú,urucú,urucú,translated_same_as_original
